,X,text,topic,NRC_anger,NRC_anticipation,NRC_disgust,NRC_fear,NRC_joy,NRC_sadness,NRC_surprise,NRC_trust,NRC_negative,NRC_positive,sentiment_valence
2095,2094,"A inicios de la siguiente semana daremos a conocer los detalles de diversos programas de #cr<U+00E9>dito, a trav<U+00E9>s de los cuales se va a apoyar a la micro y peque<U+00F1>a empresa, con el objetivo de mitigar el impacto econ<U+00F3>mico del #COVID19 en el #pa<U+00ED>s.",2,0,0,0,0,0,0,0,0,0,0,-0.25
2096,2095,"I<U+2019>ve been looking for this study the president mentioned yesterday showing that Lupus patients on hydroxychloroquine are protected from contracting #COVID19 and I<U+2019>ve concluded that the study doesn<U+2019>t exist.

Unless someone can post it, I<U+2019>ll have to conclude that he<U+2019>s a lying POS.",3,1,0,1,0,0,0,0,2,1,2,0.55
2097,2096,"Two nurses in Italy have committed suicide as a result of the emotional trauma

Meanwhile, in the USA, no one is collecting or releasing numbers on the number of medical personnel infected or killed by #COVID19 

#DoctorsSpeakUp
#SilenceIsDeath 

https://t.co/Ml2NSEjemK",4,1,2,0,2,0,1,0,2,1,3,-2.25
2098,2097,I worked the night shift at Sinai Health System last night. Dr. Paul Koblic worked the casino shift from 9 pm to 4 am. I'm old and he's young. He offered to stay all night if necessary to do the intubations so I wouldn't have to risk getting #COVID19. I'm crying as I write this.,3,0,2,0,1,1,1,1,1,2,1,-0.85
2099,2098,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2100,2099,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
2101,2100,"<U+00BF>En tu casa hay personas adultas mayores, personas con discapacidad, mujeres embarazadas, ni<U+00F1>as o ni<U+00F1>os?

Sigue estas recomendaciones para evitar accidentes durante esta emergencia sanitaria por #COVID19.

#Qu<U+00E9>dateEnCasaYa <U+0001F3E1> #Qu<U+00E9>dateEnCasaCDMX https://t.co/WTMpoE6QPD",5,0,0,0,0,0,0,0,0,0,0,-0.25
2102,2101,"#Ent<U+00E9>rate 

El Hospital Universitario de la @BUAPoficial cuenta con un <U+00E1>rea especial y personal capacitado <U+0001F469><U+0001F3FB><U+200D><U+2695><U+FE0F>para atender pacientes que han sido diagnosticados con #COVID19<U+0001F9A0>, el espacio cuenta con todas las medidas sanitarias para enfrentar esta emergencia. https://t.co/uRCnuTYrRa",2,0,0,0,1,0,1,0,2,0,0,-0.25
2103,2102,"We are united against #COVID19, here at home and around the world. Thank you @SaveChildrenCan for your advocacy and international work to help the most vulnerable. https://t.co/iZ0U2nrnI7",3,1,1,0,0,1,0,0,2,0,2,1.35
2104,2103,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2105,2104,"Anyone fully recovered from lab-confirmed #COVID19 for at least 2 weeks is encouraged to consider donating plasma, which could potentially help up to 4 people. If you<U+2019>re willing to donate, please visit a blood donation center or the @RedCross website. https://t.co/FtUR9it7pz",4,0,0,0,0,0,0,0,2,0,4,4.45
2106,2105,I ask that everyone take social distancing &amp; wearing a mask/face covering seriously. #COVID19 is a virus that can spread to anyone. https://t.co/TjzlBhYQsB,1,0,0,0,0,0,0,0,0,1,0,-0.5
2107,2106,"<U+0001F1F2><U+0001F1FD>#MEXICO

New death: +19
New cases: +202

Total death: 79
Total cases: 1,890
Total recovered: 633
 
#Coronavirus #COVID19",3,1,1,1,1,0,1,1,0,1,0,0.05
2108,2107,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2109,2108,"One small ID hospital is bracing for #COVID19. Even doctors there are helping keep rooms &amp; surfaces scrubbed, along with the techs &amp; nurses. They<U+2019>re as ready as they will ever be.

https://t.co/mdWjqWGXYz",3,0,1,0,1,0,1,0,1,1,0,1.05
2110,2109,"CHECK THIS OUT!

My daughter in law, Olivia, teaches high school, and her school's Choral group missed their recital due to COVID-19. Each member recorded their part at home and then it was merged into this amazing recording! 

https://t.co/cGWPmS6wvt

#COVID19 #Covid19usa https://t.co/Q7IwGuAqW4",4,0,0,0,0,2,0,0,2,0,2,1
2111,2110,"Hablaremos de los estragos del #COVID19 en la econom<U+00ED>a mexicana con Roberto Gonz<U+00E1>lez, coordinador de la secci<U+00F3>n de econom<U+00ED>a de La Jornada en:

#ChamucoTV 
Hoy, 20:30h. https://t.co/dsaoTbboZr",2,0,0,0,0,0,0,0,0,1,0,-0.25
2112,2111,"#ConferenciaDePrensa sobre el #Coronavirus #COVID19 a las 7 pm. #Qu<U+00E9>dateEnCasaYa y sigue la transmisi<U+00F3>n en nuestros perfiles de Facebook, Twitter, YouTube y en https://t.co/BE7JBC7ARm. https://t.co/jvaHWlt95t",2,0,0,0,0,0,0,0,0,0,0,0
2113,2112,"At least 280 #covid19 deaths in Canada officially https://t.co/7dPVjFbMnV. Other sources cite higher numbers. Regardless which # we use, it's doubling every 3 days, one of the fastest doubling rates in the world. Keep pushing #publichealth measures, including test/trace/isolate. https://t.co/rKR8xvtpr5",3,0,0,0,0,0,0,0,0,0,2,1.2
2114,2113,"At least 280 #covid19 deaths in Canada officially https://t.co/7dPVjFbMnV. Other sources cite higher numbers. Regardless which # we use, it's doubling every 3 days, one of the fastest doubling rates in the world. Keep pushing #publichealth measures, including test/trace/isolate. https://t.co/rKR8xvtpr5",3,0,0,0,0,0,0,0,0,0,2,1.2
2115,2114,"For Trump to give medical advice <U+2014>  and in particular, to push the use of specific medication <U+2014> is a national disgrace. It's profoundly anti-science and medical propaganda.

#COVID19 #Coronavirus",3,1,1,1,1,0,1,1,2,2,1,-1.05
2116,2115,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2117,2116,"ONLY the Chinese Communist Party is to blame for massive #COVID19 deaths and unprecedented economic loss in America and worldwide.
First allowing vast death among the good citizens of China, #CCP lied nonstop, aided at times by @WHO.
Note this devastating lie from Jan. 14, 2020 : https://t.co/kN3Ipksq1v",3,5,2,4,3,1,4,3,2,6,1,-4
2118,2117,"{Updated Sumday April 5th} COVID-19 Confirmed Cases Outside China

#coronavirus #covid #covid19 #covid_19 #coronavirusupdates #coronaviruspandemic https://t.co/fkHe61yVZD",1,0,0,0,0,0,0,0,1,0,1,0.5
2119,2118,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2120,2119,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2121,2120,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2122,2121,"How much should the State of R.I. prepare for #COVID19 surge?

this is an important debate.

I am an ER doc and chair. I am conservative when planning. We should be prepared for a surge. But how big will surge be?

Important bc #NYC needs resources now
1/",3,0,3,0,0,1,0,1,4,0,6,2.1
2123,2122,"You can take the advice of doctors, or you can wait for a politician with a background in interior decorating to guide your decision. That is your actual choice.

#Cdnpoli #COVID19 @PattyHajdu 
https://t.co/R6rY0bBAPi",3,0,1,1,0,0,0,0,3,1,4,1.15
2124,2123,"9000 people have recently passed. My condolences to those families.

However, they didn't die from #COVID19, they died of the underlying health issues they had before catching the virus. 

When someone dies, after catching a cold, that isn't put on their death certificate. <U+0001F914>",3,1,1,1,2,0,2,1,0,4,0,-3.45
2125,2124,"Feb 26 tRump bragged we only had 15 coronavirus cases &amp; we were ""going to be down close to zero soon.""
Today we have 311,637 cases &amp; 8,454 deaths.
Trump should be imprisoned for his negligence.
Raise your hand if you agree. #amjoy #SundayMorning #COVID19 https://t.co/95FlIHU3kd",3,1,0,1,1,0,1,1,0,2,1,-0.85
2126,2125,Urgente #Alerta <U+0001F6A8><U+0001F6A8><U+0001F6A8> Lacava anuncia que adaptaron la villa ol<U+00ED>mpica para albergar a 400 personas que llegaron del exterior #COVID19 https://t.co/rY03RDr5Rl,2,0,0,0,0,0,0,0,0,0,0,0
2127,2126,"HERE<U+2019>S A STAT WORTH SHARING! 

Global #COVID19 #coronavirus total recoveries have passed 250,000.

That<U+2019>s nearly 4x the number of deaths.

There 1,200,000+ confirmed cases worldwide. 

(source @JohnsHopkins) https://t.co/XoRwdxBwLx",5,0,0,0,0,0,0,0,0,0,1,1.15
2128,2127,"For patients after #COVID19, the post-#ICU syndrome #PICS, will be an under-recognized problem.

For providers, physical and emotional recovery and #PTSD will have a major impact on the global workforce.

@ICU_Recovery @Jomcpeake22 @iwashyna @VectorSting 

https://t.co/6mWukASdUU https://t.co/NViHp2X8UB",4,0,0,0,1,0,1,0,0,1,2,-0.2
2129,2128,@boomercafe #covid19 #babyboomers  How does this national emergency end? https://t.co/3isGyxuX0K,3,0,0,0,1,0,1,1,0,1,0,-0.75
2130,2129,"Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay #, Venmo or Zelle <U+0001F3E6> drop all tags in comments) <U+0001F973><U+2764><U+FE0F> #CoronavirusPandemic #TodayOnly",1,1,0,1,1,0,1,0,0,1,0,-0.5
2131,2130,"#Coronavirus has sped up Canada's adoption of #telemedicine. Let's make that change permanent, by @inderveerm https://t.co/roVdOjjrP5 via @ConversationCA #digitalhealth #cdnhealth #PhysicalDistancing #COVID19",3,0,0,0,1,0,0,0,0,0,0,-0.25
2132,2131,1/I never tweet about personal issues<U+2014>but this is way too important<U+2014>I am COVID positive and asymptomatic and have been a caregiver for my husband @JagSinghMD  who was critically ill with #COVID19. I've learned some things - please follow for more 1/25,4,1,0,1,1,0,1,0,1,1,0,0.25
2133,2132,El presidente @lopezobrador_ anunci<U+00F3> que se eliminar<U+00E1>n los aguinaldos y bajar<U+00E1>n los sueldos de altos funcionarios -incluido <U+00E9>l mismo- para hacer frente a la crisis por #covid19 https://t.co/jLg0VCvyGV,2,0,0,0,0,0,0,0,0,1,0,-0.75
2134,2133,#DYK? CDC<U+2019>s recommendation on wearing a cloth face covering may help protect the most vulnerable from #COVID19. Watch @Surgeon_General Jerome Adams make a face covering in a few easy steps. https://t.co/bihJ3xEM15 https://t.co/mE7Tf6y3MK,1,0,0,0,0,0,0,0,0,0,1,1.85
2135,2134,"Tom Dempsey, quien por muchos a<U+00F1>os tuvo el r<U+00E9>cord del FG m<U+00E1>s largo (63 yds) en la #NFL y quien naciera sin dedos del pie y mano derecha, falleci<U+00F3> ayer a los 73 a<U+00F1>os de edad v<U+00ED>ctima de #COVID19 https://t.co/C9hoUgedpQ",2,1,0,1,1,0,1,0,0,1,0,-0.75
2136,2135,"We have 3,482 new positive #COVID19 cases, bringing our total to 37,505.
<U+2022> Atlantic: 121
<U+2022> Bergen: 6,187
<U+2022> Burlington: 547
<U+2022> Camden: 556
<U+2022> Cape May: 77
<U+2022> Cumberland: 54
<U+2022> Essex: 4,082
<U+2022> Gloucester: 248
<U+2022> Hudson: 3,924
<U+2022> Hunterdon: 189 https://t.co/2ZivPhkPsS",5,0,0,0,0,0,0,0,0,0,0,0.75
2137,2136,"Panorama en M<U+00E9>xico 05 de abril 2020:

2,143 casos confirmados, 5,209 casos sospechosos, 10,682 casos negativos y 94 defunciones. El 76% han sido no graves y el 24% ha requerido hospitalizaci<U+00F3>n por #COVID19.

En total se ha estudiado a 18,034 personas. https://t.co/MVGppL5bWr",2,0,0,0,0,0,0,0,0,0,0,0
2138,2137,"Isn<U+2019>t this a cute picture of Dr. Fauci with Nancy<U+2753><U+0001F644><U+0001F644><U+0001F644>

I don<U+2019>t trust this man and I felt that way even before I saw this picture. 

#COVID19 #coronavirus https://t.co/cBg7stTQxM",5,0,0,0,0,0,0,0,1,0,1,1.25
2139,2138,"<U+0001F6A8><U+0001F6A8><U+0001F6A8>[ALERT]<U+0001F6A8><U+0001F6A8><U+0001F6A8>
Commerce City Soldiers of Odin Neo-Nazis are scamming #COVID19 Mutual Aid Projects Across the Country

Do not provide aid to Nazi scammers Ed Lif &amp; Jamie Henry Nelson to any of their aliases published on our blog<U+0001F447><U+0001F447><U+0001F447>

https://t.co/vEvZKcWrqY https://t.co/LFqWSK24lO",5,0,0,0,0,0,0,0,2,0,3,2.4
2140,2139,El gobierno ha dejado la estrategia para enfrentar #COVID19 en manos de los cient<U+00ED>ficos. https://t.co/pOjaAG5cXn,2,0,0,0,0,0,0,0,0,0,0,0
2141,2140,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2142,2141,"En el informe de @lopezobrador_ no se anunci<U+00F3> ninguna medida relevante para afrontar la crisis econ<U+00F3>mica del #COVID19.  En plena emergencia, ley<U+00F3> una pieza de divulgaci<U+00F3>n ideol<U+00F3>gica, embistiendo fantasmas del pasado y abandonando su deber como Jefe de Estado para unir a la Naci<U+00F3>n https://t.co/ldeCYZIIuC",5,0,0,0,0,0,0,0,0,1,0,-0.75
2143,2142,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2144,2143,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2145,2144,Doing all I can to answer questions abt govt response to #COVID19. Over 19k people called in to my 1st #covid19 tele town hall &amp; &gt;15k people called in to my 2nd. Never hesitate to call elected reps or fed agencies to learn how govt is helping U during this crisis! U deserve info!,4,1,1,0,0,0,0,0,1,1,2,0.3
2146,2145,"While it's unclear what exactly has happened to her, Ai Fen's sudden disappearance after blowing the whistle on Chinese authorities suggests the government has retaliated.

ISN'T COMMUNISM GRAND<U+2753><U+0001F644><U+0001F644><U+0001F644>

#COVID19 #coronavirus 
https://t.co/1ogy3edFoi",1,1,0,0,2,0,1,1,0,2,0,-1.25
2147,2146,I ask that everyone take social distancing &amp; wearing a mask/face covering seriously. #COVID19 is a virus that can spread to anyone. https://t.co/TjzlBhYQsB,1,0,0,0,0,0,0,0,0,1,0,-0.5
2148,2147,"Encouraging signs #COVID19 spread may be slowing in many cities, especially northeast. Mitigation is working. New cases are nonetheless still building nationally; and southeast, New Orleans, sunbelt, southern California, Detroit, among others; remain areas of significant concern. https://t.co/2WrB6tYher",3,0,0,0,0,0,0,0,0,0,2,2.05
2149,2148,"#COVID19 Apr 05 Canada: 15,512 cases
7.944 QC. 4,038 ON, AB 1,250, BC 1,203, NS 262, 249 SK, 217 NL, 203 MB, 101 NB, 22 PEI, 6 YK, NWT 4, NU 0, RP 13 
307 deaths: 135 ON, 94 QC, 38 BC, 23 AB, 3 SK, 2 MB, 1 NL
87% community-acquired, 13% travel-related
https://t.co/Id3cniI2km",3,0,0,0,0,0,0,0,0,0,0,0
2150,2149,"#COVID19 Phenotype Infographic explained by @gattinon https://t.co/xj0rACikrX

#COVIDfoam #FOAMed #FOAMcc @cameronks @srrezaie @emcrit @PulmCrit @PittCCM @ThinkingCC @First10EM @yourICM @TheSGEM @EMSwami @NickJohnsonMD @intensiveblog @19criticalcare @Covid19Docs @COVID_Australia https://t.co/IpCXkAwgCa",5,0,0,0,0,0,0,0,0,0,0,0
2151,2150,"Zoom is making a simple change that could help prevent unwanted guests from crashing calls https://t.co/XPNOzSQIKx

#CoronaVirus #cybersecurity #CoronaVirusOutbreak #COVID2019 #covid19 #virus #Corona #pandemic #privacy #hackers #breach #pii #gpdr #zeroday #malware #phishing https://t.co/0pHBtlw0FO",4,0,1,0,3,0,1,0,1,4,0,-4.25
2152,2151,"Do not listen to 45 when he suggests untested #Hydroxychloroquine to treat #COVID19 - listen to Fauci. Don<U+2019>t listen to 45 when he says heat will kill the virus; or he won<U+2019>t wear a mask; or when he calls hospital workers thieves, or refuses natl lockdown! 45 just can<U+2019>t be trusted!",2,1,2,1,3,1,3,1,4,5,1,-2.95
2153,2152,"M<U+00E9>xico suma 253 nuevos casos de #covid19; es el mayor aumento desde el inicio de la pandemia en el pa<U+00ED>s.

MUY IMPORTANTE hacer conciencia que estos d<U+00ED>as NO son vacaciones.

<U+00A1><U+00A1><U+00A1>#Qu<U+00E9>dateEnCasa: cuida tu salud y la de tu familia!!! https://t.co/ZA5nvarzzx",5,0,0,0,0,0,0,0,0,0,1,0
2154,2153,"#Actualizado | ""A<U+00FA>n con la depreciaci<U+00F3>n del peso por esta crisis del #COVID19 y los efectos de la econom<U+00ED>a mundial, estamos haciendo hasta lo imposible para mantener el compromiso de no aumentar la deuda p<U+00FA>blica"": AMLO. https://t.co/gonrzCkcur https://t.co/K5XLtOQHbn",2,0,0,0,0,0,0,0,0,1,0,-1
